U+623C	戼	1	0	0	ボウ	う	7	62	戶戸户 (と とびらのと)	㇇匚厂コ 𠃍匚厂コ	卯丣	卯							fourth earthly branch	ボウ う	BOU		mǎo	maau5						
U+623D	戽	1	0	0	コ ゴ ク		8	62	戶戸户 (とだれ とかんむり)	户斗 戶斗 丶𡰷	洿𣶉𢨦								to bale out water	コ ゴ ク	KO GO KU	KUMU AKAKUMI	hù	fu3						
U+623E	戾	1	3	0	レイ ライ リ レツ レチ	もどす もどる	8	62	戶戸户 (とだれ とかんむり)	户犬 戶犬 戸犬	捩癘利纇㑦淚𤟵𤡵盭𢨾戻𫩵								perverse, recalcitrant, rebellious	レイ ライ リ レツ レチ もどす もどる	REI RAI	MODOSU MOTORU ITARU	lì	leoi6	려:0N	LYE LYEL	lệ			
U+623F	房	1	1	8	ボウ	ふさ	8	62	戶戸户 (とだれ とかんむり)	户方 戸方 戶方	方芳防𠩝𣃞𢨲塝㝑								house, building; room; 4th lunar mansion, determinative star π Scorpii	ボウ ホウ ふさ	BOU HOU	FUSA HEYA	fáng	fong4	방:0E	PANG	phòng	工房 暖房 女房 書房 官房 冷房 冷暖房 茶房 心房 花房 独房 陶房 馬房 子房 小房 房室 文房 監房 香房 山房 房水 印房 房内 僧房 房咲き 同房 房中 左房 前房 房事 赤房 黒房 菓房 白房 画房 房飾り 右房 舎房 牛房 青房 正房 便房 宿房 住房 巣房 豚房 房舎 房宿	工房 暖房 女房 書房 官房 文房具 冷房 冷暖房 床暖房 茶房 心房 花房 独房 暖房機 陶房 馬房 官房長 子房 小房 暖房費 房室 女房役 文房 冷房病 監房 香房 山房 房水 恋女房 印房 房内 僧房 左心房 右心房 同房 房中 左房 前房 房事 赤房 黒房 菓房 白房 女房詞 弱冷房車 画房 右房 舎房 牛房 青房 正房 便房 宿房 住房 暖房車 巣房 豚房 房舎 房宿	工房 暖房 女房 書房 官房 冷房 冷暖房 茶房 心房 花房 独房 馬房 子房 小房 房室 文房 監房 香房 山房 房水 印房 房内 僧房 房咲き 同房 房中 左房 前房 房事 赤房 黒房 菓房 白房 画房 房飾り 右房 舎房 牛房 青房 正房 便房 宿房 住房 巣房 房舎 房宿 文房具 床暖房 暖房機 官房長 暖房費 女房役 冷房病 恋女房 左心房 右心房 女房詞 弱冷房車 暖房車
U+6240	所	1	1	3	ショ	ところ	8	62	戶戸户 (と とびらのと)	戶斤 戸斤	𫠦𢨷𠩄𫝂㪽数𢩇								place, location; numerary adjunct	ショ ところ がり	SHO SO	TOKORO	suǒ	so2	소:0E	SO	sỡ	場所 住所 近所 所有 名所 台所 カ所 所持 役所 所定 所長 入所 見所 長所 か所 所見 局所 出所 他所 短所 通所 高所 所用 急所 所作 所内 本所 ケ所 開所 地所 所業 同所 所感 鉄工所 番所 見せ所 会所 大所 所員 来所 いたる所 何所 一所 旅所 所期 宿所 所行 落とし所 所外 所化 調所 打ち所 空所 所生 茶所 休所 配所 聞き所 より所 悪所 楽所 両所 分所 米所 所出 他所者 所引 当て所 行き所 絵所 決め所 心所 所所 内所 遊び所 切所 落し所 所思 休み所 所役 死所 明所 七所 所由 取り所 深所	場所 住所 近所 研究所 所有 市役所 事業所 名所 台所 所持 役所 所定 所有者 所長 発電所 入所 取引所 相談所 見所 長所 教習所 区役所 所見 局所 安定所 出所 他所 作業所 短所 通所 高所 所用 入所者 急所 所作 所内 本所 開所 所有物 地所 住所地 所業 同所 所持金 所感 鉄工所 番所 所持者 会所 大所 所員 工業所 来所 所持品 合宿所 何所 所有地 待合所 登記所 一所 春場所 夏場所 本場所 秋場所 学問所 旅所 来場所 所期 宿所 所行 新住所 勝負所 工作所 先場所 所外 所化 調所 場所代 所定外 空所 練習所 所生 茶所 休所 配所 所定内 悪所 医学所 楽所 両所 分所 米所 所出 他所者 所作事 有所見 元所長 前所長 局所化 所引 知行所 配送所 絵所 他事業所 心所 所所 出場所 内所 電力所 公文所 切所 所思 所役 有所見者 死所 細工所 明所 所有主 所番地 七所 所由 深所	場所 近所 名所 台所 カ所 所長 入所 見所 長所 か所 所見 出所 通所 高所 所用 所作 所内 本所 ケ所 地所 同所 番所 見せ所 会所 大所 来所 いたる所 何所 一所 所行 所外 空所 所生 茶所 休所 聞き所 より所 楽所 分所 米所 所出 所引 当て所 行き所 絵所 心所 内所 切所 所思 休み所 明所 七所 春場所 夏場所 本場所 秋場所 来場所 工作所 先場所 元所長 前所長 知行所 出場所 電力所 公文所 細工所 所番地
U+6241	扁	1	2	12	ヘン ヒン ベン ホン ハン		9	62	戶戸户 (とだれ とかんむり)	户𠕁 戶𠕁 戸𠕁	徧偏編匾𡲜褊鶣			艑					flat; tablet, signboard	ヘン ヒン ベン ホン ハン	HEN HAN	HIRATAI	biǎn	bin2	편:0N	PHYEN PYEN	biển	扁平 扁桃 扁額 扁鵲 扁形 扁舟	扁平 扁桃 扁桃腺 扁額 扁桃炎 扁平足 扁平率 扁鵲 扁形 扁舟	扁平 扁桃 扁額 扁形 扁舟 扁桃腺 扁桃炎 扁平足 扁平率
U+6242	扂	1	0	0	テン デン	かんぬき とざし	9	62	戶戸户 (とだれ とかんむり)	户占 戶占 丶𡱇	𠂼									テン デン かんぬき とざし	TEN DEN	KANNUKI	diàn	dim3						
U+6243	扃	1	3	0	ケイ キョウ	かんぬき じょう つる とじる とびら ひきこもる とざし	9	62	戶戸户 (とだれ とかんむり)	户冋 戶冋	冂𢇺扄銄𨩮𨴀𢩁								a door bar placed outside a door	ケイ キョウ かんぬき じょう つる とじる とびら ひきこもる とざし	KEI KYOU HEN	KANNUKI TOBIRA	jiōng	gwing1	경:1N	KYENG				
U+6244	扄	1	0	0	ショウ		10	62	戶戸户 (とだれ とかんむり)	户向 戶向 丶𭕜	扃								large ring on a front door used as a knocker	ショウ	SHOU		shǎng	soeng2						
U+6245	扅	1	0	0	イ		10	62	戶戸户 (とだれ とかんむり)	户多 戶多 丶㞔	㢁㦾𢨴𢨹𨳷	扊							gate bar, bolt	イ	I		yí	ji4						
U+6246	扆	1	4	0	イ エ	おくふかい かくす ついたて	10	62	戶戸户 (とだれ とかんむり)	丶𱚸 戶衣 户衣	依								screen	イ エ おくふかい かくす ついたて	I E	TSUITATE	yǐ	ji2						
U+6247	扇	1	1	7	セン	おうぎ	10	62	戶戸户 (とだれ とかんむり)	户羽 戸羽 戶羽	𢄒𥰢騸煽								fan; door panel	セン おうぎ あおぐ	SEN	OUGI	shàn	sin3	선:0N	SEN	phiến	扇子 扇動 団扇 扇形 扇情 扇面 扇状 鉄扇 白扇 舞扇 扇型 投扇 扇ぐ 軍扇 左団扇 張り扇 金扇 羽団扇 扇風 銀扇 冬扇 扇端 張扇 扇頂	扇風機 扇子 扇動 団扇 扇状地 扇形 扇情 扇面 扇情的 扇状 鉄扇 白扇 舞扇 扇型 投扇 投扇興 冷風扇 扇動者 軍扇 扇動的 左団扇 金扇 羽団扇 扇形庫 扇風 扇動罪 扇動家 銀扇 冬扇 扇端 張扇 扇頂	扇子 扇動 団扇 扇形 扇情 扇面 扇状 鉄扇 白扇 扇型 投扇 扇ぐ 軍扇 左団扇 張り扇 金扇 羽団扇 扇風 銀扇 冬扇 張扇 扇頂 扇風機 扇状地 扇情的 投扇興 冷風扇 扇動者 扇動的 扇形庫 扇動罪 扇動家
U+6248	扈	1	2	12	コ ゴ	したがう	11	62	戶戸户 (とだれ とかんむり)	户邑 戸邑 戶邑 启巴	户羽𡴱𡴰簄𨝞𡵆								escort, retinue; insolent	コ ゴ したがう	KO	SHITAGAU	hù	wu6	호:0N	HO		跋扈 扈従	跋扈 扈従	扈従
U+6249	扉	1	1	9	ヒ	とびら	12	62	戶戸户 (とだれ とかんむり)	户非 戸非 戶非 丶屝 一屝	䤵𨵈屝䨾								door panel	ヒ とびら	HI	TOBIRA	fēi	fei1	비:0N	PI		門扉 扉絵 開扉 鉄扉 隠し扉 中扉 前扉 扉越し 大扉 扉口 側扉 閉扉 扉裏 扉側 外扉 前中扉 板扉	門扉 扉絵 開扉 鉄扉 中扉 回転扉 前扉 大扉 扉口 側扉 閉扉 扉裏 扉側 外扉 前中扉 板扉	門扉 扉絵 開扉 鉄扉 隠し扉 中扉 前扉 扉越し 大扉 扉口 側扉 閉扉 扉裏 扉側 外扉 前中扉 板扉 回転扉
U+624A	扊	1	0	0	エン		12	62	戶戸户 (とだれ とかんむり)	户炎 戶炎		扅							upright bar for fastening door	エン			yǎn	jim5	염:1N	YEM				
U+624B	手	1	1	1	シュ	て た	4	63	手 (て)	𠂌一	首𠦬𡴤𠂿🈐扌才龵	扌							hand	シュ シュウ て た	SHU	TE TEZUKARA	shǒu	sau2	수:0E	SWU	thủ	大手 上手 入手 下手 右手 手入れ 左手 上手い 手足 山手 空手 手のひら 手づくり 土手 手口 手すり 手がける 手がかり 人手 手ごろ 先手 手ぬぐい 一手 手先 手本 名手 山の手 手下 手ぶら 手つき 手ごたえ 下手くそ お手上げ 手立て 手中 手出し 王手 手ほどき 手水 小手 手だて お手玉 手ぶれ 手ブレ 千手 手ごわい 二手 足手 やり手 手玉 口下手 手まり 十手 手ぇ 手もみ 手もと 手づかみ 手すき 火の手 本手 つくり手 女手 手はず なり手 手さばき 中手 男手 手入 八手 手ざわり 玉手 手ぬるい 千日手 手早い 手さげ 手こずる 手ごね 手て 手ひどい 出し手 手ェ 手あそび もろ手 手びねり 手ずから 手ぐすね 手さぐり 手ぶり 手だし 手びき 四手 下手クソ 手ぶくろ 手あみ 手がたい 手あつい 手ばしこい 手びろい 手ばやい 手がるい つかい手 手のり 手あれ 手あか 手わざ 手こね 手ま 手じまい もらい手 手あて 水の手 手かせ 手なずける もち手 手とり 手ぐし 下手っぴ 八つ手 もみ手 手ぬい 手空き きき手 ヤリ手 手木 手タレ 手がき 手まね 手ぎわ 手あたり 手おけ 水手 キメ手 手早 手はじめ 手あぶり 手ぬき 手まめ からめ手 あいの手 手だれ 手ごめ 手車 手おくれ 赤手 手金 ぬれ手 手まねき 手つだい ハメ手 手ばなし お手あげ きめ手 手アカ 手まわし 手ぬかり つき手 こぎ手 かしわ手 手うち 手すさび 手あらい 手つむぎ 手ずつ にない手 手ごま 手もち 手わたし 手はい 手まくら ふところ手 手づる 手なれる かき手 手グシ	大手 上手 入手 下手 右手 左手 手足 山手 空手 土手 手口 人手 先手 一手 手先 手本 名手 手下 手中 王手 手水 小手 小手先 千手 二手 足手 手玉 口下手 十手 入手先 本手 女手 手入力 下手人 中手 男手 手入 八手 玉手 千日手 四手 手木 水手 手早 手車 赤手 手金 口上手	手のひら 手づくり 手すり 手がける 手がかり 手ごろ 手ぬぐい 手ぶら 手つき 手ごたえ 手ほどき 手だて 手ぶれ 手ブレ 手ごわい やり手 手まり 手ぇ 手もみ 手もと 手づかみ 手すき つくり手 手はず なり手 手さばき 手ざわり 手ぬるい 手さげ 手こずる 手ごね 手て 手ひどい 手ェ 手あそび もろ手 手びねり 手ずから 手ぐすね 手さぐり 手ぶり 手だし 手びき 手ぶくろ 手あみ 手がたい 手あつい 手ばしこい 手びろい 手ばやい 手がるい つかい手 手のり 手あれ 手あか 手わざ 手こね 手ま 手じまい もらい手 手あて 手かせ 手なずける もち手 手とり 手ぐし もみ手 手ぬい きき手 ヤリ手 手タレ 手がき 手まね 手ぎわ 手あたり 手おけ キメ手 手はじめ 手あぶり 手ぬき 手まめ からめ手 あいの手 手だれ 手ごめ 手おくれ ぬれ手 手まねき 手つだい ハメ手 手ばなし お手あげ きめ手 手アカ 手まわし 手ぬかり つき手 こぎ手 かしわ手 手うち 手すさび 手あらい 手つむぎ 手ずつ にない手 手ごま 手もち 手わたし 手はい 手まくら ふところ手 手づる 手なれる かき手 手グシ
U+624C	扌	1	4	0	シュ		3	63	扌 (てへん)	𬺰㇀	手	手							hand; radical number 64	シュ	SHU	TEHEN	shou	sau2						
U+624D	才	1	1	2	サイ		3	63	手 (て)	𬺰丿 亅丆 十丿	纔裁在財哉𧴶手			纔財		纔			talent, ability; just, only	サイ ザイ わずかに ざえ	SAI ZAI	WAZUKANI ZAE	cái	coi4	재:0E	CAY	tài	天才 文才 才人 多才 三才 才気 才女 青二才 才知 万才 才子 画才 歌才 小才 人才 学才 大才 才色 才学	天才 文才 才人 多才 三才 才気 才女 青二才 何才 才知 万才 才子 画才 歌才 小才 人才 学才 大才 才色 才学	天才 文才 才人 三才 才気 才女 青二才 才子 小才 人才 学才 大才 才学
U+624E	扎	1	2	12	アツ サツ エチ		4	63	扌 (てへん)	扌乚	紥紮札𢮊拃揠	紮							pull up; pierce; struggle free	アツ サツ エチ	SATSU ATSU	NUKU KAMAERU	zhā	zaat3	찰:1N	CHAL	trát			
U+624F	扏	1	0	0	グ キュウ		5	63	扌 (てへん)	扌九	㧨执									グ キュウ			qiú	kau4						
U+6250	扐	1	0	0	ロク リョク リキ		5	63	扌 (てへん)	扌力	材艻劧㧅𠠸								divine	ロク リョク リキ	ROKU RYOKU RIKI		lè	lak6						
U+6251	扑	1	4	0	ボク ホク ハク ホウ フ ヒョク ヒキ	うつ むち むちうつ	5	63	扌 (てへん)	扌卜	撲樸剥攴揊㩧𤆊	撲				撲			pound, beat, strike; attack	ボク ホク ハク ホウ フ ヒョク ヒキ うつ むち むちうつ	HOKU HAKU HOU FU	KARUKUUTSU MUCHIUTSU	pū	pok3	복:1N	POK	bốc			
U+6252	扒	1	4	0	ハイ ヘ ハチ ヘツ ハツ ヘチ		5	63	扌 (てへん)	扌八	捌丿								scratch; dig up; crawl; crouch	ハイ ヘ ハチ ヘツ ハツ ヘチ	HAI HATSU HACHI	NUKU SABAKU	bā	paa4	배:1N	PAY	bắt			
U+6253	打	1	1	3	ダ	う-つ	5	63	扌 (てへん)	扌丁	🈱🉅𥅂朾								strike, hit, beat; fight; attack	ダ タ テイ チョウ うつ	DA TEI	UTSU DAUSU UCHI	dǎ	daa2	타:0E	THA CENG	đả	打ち 打つ 打ち合わせ 打ち上げ 安打 打者 手打ち 打線 打ち出し 打合せ 打ち切り 打球 打開 代打 打てる 打点 強打 仕打ち 手打 打数 太刀打ち 長打 打上げ 打ち水 打ち止め 耳打ち 頭打ち 打ち立て 打算 追い打ち 打ち消し 打ち合い 真打 投打 麦打ち 打ち直し 相打ち 波打つ 打ち身 石打 右打ち 打目 平打ち 打ち合せ 真打ち むち打ち 打力 打ち手 打ちたて 打ちっ放し 打ち首 左打ち 打ち出 早打ち 火打 打感 決め打ち 波打ち 打電 打出 打合わせ 打ち放し 角打ち ムチ打ち 目打ち 打放し 流し打ち 打ちどころ 止め打ち 打ってつけ サヨナラ打 打ち分け 長短打 細打ち 火打ち 打ち所 石打ち 打出し 打ち子 打音 打通 打ちこわし 波打 打刀 打ち上がり 右打 くい打ち 平打 めった打ち 打消 打ちあげ 打太刀 打ちあわせ 打消し 空打ち 打面 心打つ 打水 むち打つ 頭打 目打 打ち豆 打物 ひじ打ち 金打 仕打 打ち気 打身 打高 田打ち 回し打ち 一打ち 打首 ムチ打つ 打ち物 水打ち 打止め 打ち歩 エサ打ち 組打ち 組み打ち 打歩 田打 した打ち 打ち回し 打ち入り 曲打ち 軽打 打打 パチンコ打ち 乗り打ち つるべ打ち 短打 打豆 打ち起こし くぎ打ち 鳥打 組打 物打ち 打たす 打ち心地 短長打 横打ち	安打 打者 打線 打球 打開 代打 打点 強打 手打 打数 長打 打算 真打 投打 石打 打目 強打者 左打者 長打力 打力 右打者 火打 打感 打電 打出 中前打 火打石 左前打 打点王 長短打 決勝打 打音 打通 波打 打刀 右打 平打 打消 打太刀 打面 打水 頭打 目打 打物 金打 仕打 打身 打高 打首 打歩 田打 軽打 打打 短打 打豆 打見 鳥打 組打 短長打	打ち 打つ 打ち合わせ 打ち上げ 手打ち 打線 打ち出し 打合せ 打ち切り 打てる 打点 強打 手打 打数 太刀打ち 長打 打上げ 打ち水 打ち止め 耳打ち 頭打ち 打ち立て 打算 打ち合い 麦打ち 打ち直し 石打 右打ち 打目 打ち合せ むち打ち 打力 打ち手 打ちたて 打ち首 左打ち 打ち出 早打ち 火打 打電 打出 打合わせ 角打ち ムチ打ち 目打ち 打ちどころ 止め打ち 打ってつけ サヨナラ打 打ち分け 細打ち 火打ち 石打ち 打出し 打ち子 打音 打通 打ちこわし 打刀 打ち上がり 右打 くい打ち めった打ち 打ちあげ 打太刀 打ちあわせ 空打ち 心打つ 打水 むち打つ 頭打 目打 ひじ打ち 金打 打ち気 打高 田打ち 回し打ち 一打ち 打首 ムチ打つ 水打ち 打止め 打ち歩 エサ打ち 組打ち 組み打ち 打歩 田打 した打ち 打ち回し 打ち入り パチンコ打ち つるべ打ち くぎ打ち 鳥打 組打 打たす 打ち心地 長打力 中前打 火打石 左前打 打点王 打見
U+6254	扔	1	0	0	ジョウ ニョウ		5	63	扌 (てへん)	扌乃	戎𢫨								throw, hurl; throw away, cast	ジョウ ニョウ	JOU NYOU	YORU HURERU SUTERU	rēng	wing1			nẫy			
U+6255	払	1	1	7	フツ	はら-う	5	63	扌 (てへん)	扌厶	拂								shake off, brush away; dust	フツ ヒツ ホツ ヒ ハン ホン はらう さからう	FUTSU HOTSU	HARAU HARAI	fǎn	faan2		PWUL PHIL	chàng	支払い 支払 払い 払う 支払う 過払い 前払い 後払い 日払い 払込 着払い 未払い 先払い 不払い 前払 払える 払込み 払い下げ 内払 払い込み 払い出し 追い払い 利払い 元払い 足払い 月払い 取り払い 払出 露払い 売り払い お払い箱 未払 支払える 受払 支払い額 払出し 金払い 人払い 年払い 刈り払い 焼き払い 払下げ 売払 払しょく 払底 刈払い 切り払い 仮払い 不払 支払届 すす払い 後払 内払い 支払先 預け払い 枝払い 先払 過払 受払い 月払 支払い先 払渡 払い腰 打ち払い 仮払 所払い 払子 払済 払下 払渡し 年払 延払 払わす 代払い 受け払い 別払い 利払 払い損 取払い 追払い 露払 払腰 延べ払い	支払 払込 前払 支払額 内払 過払金 支払日 払出 前払金 未払金 未払 受払 支払者 売払 支払金 払底 不払 支払届 仮払金 後払 支払人 支払先 先払 過払 月払 払渡 仮払 払子 払済 払下 支払地 年払 延払 支払側 支払分 支払月 未払込 利払 未払額 露払 払腰 払出金	支払い 支払 払い 払う 支払う 過払い 前払い 後払い 日払い 着払い 未払い 先払い 不払い 前払 払える 払い下げ 内払 払い出し 追い払い 利払い 元払い 足払い 月払い 取り払い 払出 売り払い お払い箱 未払 支払える 受払 支払い額 払出し 金払い 人払い 年払い 焼き払い 払下げ 売払 払しょく 払底 切り払い 仮払い 不払 支払届 すす払い 後払 内払い 支払先 預け払い 枝払い 先払 過払 受払い 月払 支払い先 打ち払い 仮払 所払い 払子 払済 払下 年払 延払 払わす 代払い 受け払い 別払い 利払 払い損 取払い 追払い 延べ払い 支払額 過払金 支払日 前払金 未払金 支払者 支払金 仮払金 支払人 支払地 支払側 支払分 支払月 未払額 払出金
U+6256	扖	1	3	0		はめる しぼる	5	63	扌 (てへん)	扌入	㧎摺𢴇									はめる しぼる		HAMERU SHIBORU	rù	jap6						
U+6257	扗	1	0	0	ザイ		6	63	扌 (てへん)	扌土	𢩿在扛壯									ザイ			zài	zoi6	재:1N	CAY	nhổ			
U+6258	托	1	1	11	タク	たのむ	6	63	扌 (てへん)	扌乇	託乇扽拓𢩺仛度助拸捝蘿㧌𢸨𢷌侂	拓		拓					to hold up with palm; to support, rely on	タク たのむ	TAKU	TANOMU	tuō	tok3	탁:0E	THAK	thác thách thốc thước thướt	托鉢 茶托 托卵 托す 委托 托する 托生	托鉢 茶托 托卵 委托 托生	托鉢 茶托 托卵 托す 委托 托する 托生
U+6259	扙	1	0	0	チョウ ジョウ		6	63	扌 (てへん)	扌丈										チョウ ジョウ			zhàng	zoeng6			rượn			
U+625A	扚	1	3	0	テキ レキ リャク チョウ チャク シャク ヤク アク		6	63	扌 (てへん)	扌勺	約									テキ レキ リャク チョウ チャク シャク ヤク アク	CHOU TEKI CHAKU SHAKU	HAYAKUUTSU	diǎo	tiu2						
U+625B	扛	1	2	12	コウ	あげる	6	63	扌 (てへん)	扌工	摃抗掆𢴦扗𢰌𢭈𢱫								carry on shoulders; lift	コウ あげる	KOU	AGERU KATSUGU	káng	gong1	강:1N	KANG	giăng			
U+625C	扜	1	0	0	ウ ク	さしまねく	6	63	扌 (てへん)	扌于	扝扝									ウ ク さしまねく	U KU	SASHIMANEKU	yū	jyu1	우:N		vo			
U+625D	扝	1	0	0	ウ		6	63	扌 (てへん)	扌亏	扜扝									ウ			kū	fu1						
U+625E	扞	1	2	12	カン ガン	ふせぐ	6	63	扌 (てへん)	扌干	捍㪋擀悍釬扦挣𨸗	捍							ward off, withstand, resist	カン ガン ふせぐ	KAN	FUSEGU	hàn	hon6	한:N	HAN				
U+625F	扟	1	0	0	シン		6	63	扌 (てへん)	扌卂	㧥𢩫𢩲									シン			shēn	san1						
U+6260	扠	1	2	12	サ タイ サイ シャ テ セ	さす さて やす	6	63	扌 (てへん)	扌叉	搋𢹓扨𢩩								pick up with fork or pincers	サ タイ サイ シャ テ セ さす さて やす	SA	SASU SATE	chā	caa1			xoa			
U+6261	扡	1	4	0	デ タイ イ タ シ ジ チ ダ	ひく	6	63	扌 (てへん)	扌也	拖搋移拕								drag along	デ タイ イ タ シ ジ チ ダ ひく			tuō	ci2						
U+6262	扢	1	0	0	コツ キツ ケツ ケチ クチ コチ		6	63	扌 (てへん)	扌乞	㧉仡圪								caper	コツ キツ ケツ ケチ クチ コチ			gǔ	gwat1			ngắt			
U+6263	扣	1	2	12	コウ ク	たたく ひかえる うつ	6	63	扌 (てへん)	扌口	釦叩敂控㧇艽								knock, strike, rap, tap; button	コウ ク たたく ひかえる うつ	KOU	TATAKU HIKAERU UTSU	kòu	kau3	구:1N	KWU	khấu			
U+6264	扤	1	4	0	ゴツ ガチ ゲツ ガツ ゴチ		6	63	扌 (てへん)	扌兀	𢩫抈𢪨								to thrust; to move	ゴツ ガチ ゲツ ガツ ゴチ	GOTSU GOCHI GETSU GACHI	UGOKU	wù	ngaat6						
U+6265	扥	1	0	0	トン		6	63	扌 (てへん)	扌𠤎一	扽									トン			dèn	dan3						
U+6266	扦	1	0	0	セン		6	63	扌 (てへん)	扌千	𢳍𢸯扞								probe, poke, prick, pierce	セン			qiān	cin1			xiên			
U+6267	执	1	0	0	シュウ		6	63	扌 (てへん)	扌丸	執𢩾扏㩏	執				執			hold in hand; keep; carry out	シュウ			zhí	zap1						
U+6268	扨	1	2	12		さて	6	63	扌 (てへん)	扌刃 扌刄	扠								pick up with fork or pincers	さて		SATE	rèn	jan6	인:1	IN	nhấn			
U+6269	扩	1	0	0			6	63	扌 (てへん)	扌广	擴					擴			expand, enlarge, stretch				kuò	kwong3						
U+626A	扪	1	0	0			6	63	扌 (てへん)	扌门	捫					捫			stoke, pat, feel by hand, grope				mén	mun4						
U+626B	扫	1	0	0			6	63	扌 (てへん)	扌𫜹	掃俏					掃			sweep, clear away; exterminate				sǎo	sou3						
U+626C	扬	1	0	0			6	63	扌 (てへん)	扌𠃓	揚敭颺𨒫					揚			scatter, spread; praise				yáng	joeng4						
U+626D	扭	1	4	0	ジュウ チュ チュウ ニュ	おさえる しばる	7	63	扌 (てへん)	扌丑	杽㨶								turn, twist, wrench; seize, grasp	ジュウ チュ チュウ ニュ おさえる しばる	JUU NYU CHUU CHU	NEJIMAWASU	niǔ	nau2						
U+626E	扮	1	1	11	フン ケ ブン カイ ハン ヘン	よそおう	7	63	扌 (てへん)	扌分	𢮈𢪆								dress up; dress up as	フン ケ ブン カイ ハン ヘン よそおう	FUN HAN HEN	YOSOOU	bàn	baan6	분:0N	PWUN PAN		扮する 扮装	扮装	扮する 扮装
U+626F	扯	1	3	0	シャ	さく ひく	7	63	扌 (てへん)	扌止	撦	撦							rip up, tear down; raise; haul	シャ さく ひく	TA SHA	HIKU	chě	ce2		CHA	chải			
U+6270	扰	1	0	0	ユウ ウ		7	63	扌 (てへん)	扌尤	擾					擾			disturb, annoy, agitate	ユウ ウ			rǎo	jiu2						
U+6271	扱	1	1	7		あつか-う	6	63	扌 (てへん)	扌及	𢩫接夾𢰽								collect, draw in, gather; receive	ソウ シュウ ショウ キュウ コウ ギュウ ゴウ あつかう あつかい おさめる こく しごく	SOU	ATSUKAU OSAMERU KOKU	xī	kap1	급:0N	KUP SAP	gắp	取り扱い 扱い 取扱い 取扱 扱う 扱える 扱き 人扱い 客扱い 別扱い 扱く 車扱い 荷扱い 荷扱 扱ふ 扱ぐ オマケ扱い	取扱 取扱店 取扱者 荷扱	取り扱い 扱い 取扱い 取扱 扱う 扱える 扱き 人扱い 客扱い 別扱い 扱く 車扱い 荷扱い 荷扱 扱ふ 扱ぐ オマケ扱い 取扱店 取扱者
U+6272	扲	1	0	0	ケン ゲン キン ゴン		7	63	扌 (てへん)	扌今	擒㧆㩒哽岑𢭞								(Cant.) to pull out	ケン ゲン キン ゴン			qián	ngam4			cầm			
U+6273	扳	1	4	0	ハン	ひく よじる	7	63	扌 (てへん)	扌反	𢲔攀䛀摱板	攀							pull; drag; right itself	ハン ひく よじる	HAN	HIKU SAKU HIKITOMERU	bān	paan1	반:1N	PAN	bẳn			
U+6274	扴	1	0	0	カツ ケチ		7	63	扌 (てへん)	扌介	𢪅									カツ ケチ			jiá	git3						
U+6275	扵	1	0	0	オ	おいて	7	63	扌 (てへん)	扌仒	於	于亏於							in, on, at, by, from; than; with reference to; compared with	オ おいて			yú	jyu1						
U+6276	扶	1	1	9	フ		7	63	扌 (てへん)	扌夫	㚘𢺻𢻳榑𢱿俌𠇑								support, help; protect; hold on	フ ホ ブ たすける	FU HO	TASUKERU	fú	fu4	부:0E	PWU	phù	扶養 扶助 扶桑 扶持 扶翼 扶植 扶正 家扶	扶養 扶助 扶養者 被扶養者 扶桑 扶持 扶養内 扶翼 扶植 扶正 家扶	扶養 扶助 扶桑 扶持 扶翼 扶植 扶正 家扶 扶養者 被扶養者 扶養内
U+6277	扷	1	0	0	オウ		7	63	扌 (てへん)	扌夭	𢪺𬦽拔									オウ			ào	ou3						
U+6278	扸	1	0	0	セキ シャク		7	63	扌 (てへん)	扌片	析折									セキ シャク			xī	sik1						
U+6279	批	1	1	6	ヒ		7	63	扌 (てへん)	扌比	𢱧								comment, criticize; wholesale	ヒ ヘイ ヘツ ベチ ビ うつ	HI HEI	UTSU	pī	pai1	비:0E	PI PYEL	phê	批判 批評 批難 批正	批判 批評 批判的 批評家 批難 批正	批判 批評 批正 批判的 批評家
U+627A	扺	1	0	0	シ キ ギ	うつ	7	63	扌 (てへん)	扌氏	疧抵㧗觝								to strike one's palm with one's fist	シ キ ギ うつ	TEI	ATARU ATERU	zhǐ	zi2	지:1N	CI	chỉ			
U+627B	扻	1	4	0	シツ シチ		7	63	扌 (てへん)	扌欠	櫛損竷搒								to strike; to run against to throw, as a stone	シツ シチ			zhì	ham2						
U+627C	扼	1	2	12	ヤク アク	おさえる	7	63	扌 (てへん)	扌厄	搤𢫷𢬉軛㧖搹挖𢬑	㧖搤							grasp, clutch; choke, strangle	ヤク アク おさえる	AKU YAKU	OSAERU	è	ak1	액:0N	AYK	ách	扼殺 扼する 絞扼	扼殺 絞扼	扼殺 扼する 絞扼
U+627D	扽	1	0	0	トン		7	63	扌 (てへん)	扌屯	𢻴托扥㧷芚								to move, to shake	トン	TON	HIKU	dèn	dan3			đùn			
U+627E	找	1	2	12	カ ゲ ソウ		7	63	扌 (てへん)	扌戈	划爪草								search, seek, look for; find	カ ゲ ソウ	KA GE SOU	SAOSASU TAZUNERU	zhǎo	zaau2	조:1N	CO	quơ			
